reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
67d14c6d-9a1d-42cd-8b0c-7171d68b42bc,Resmi Pembawati,https://play-lh.googleusercontent.com/a/ACg8ocJM127Aq4rQrGJwedaZ3S-KioB9kOQ2zwyms1d-vbkgfwmPVg=mo,Lambat sekali untuk setiap klik butuh 3 detik lebih untuk terproses. Mybca saja tidak selambat ini. Sepertinya terlalu berat,2,0,1.59.20,2025-01-19 15:04:36,"Hai, Kak Resmi. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut pastikan Kakak menggunakan aplikasi blu versi terbaru, pastikan setting waktu di handphone menjadi otomatis, jaringan internet lancar dan stabil serta tidak menggunakan jaringan WiFi.",2025-01-19 15:33:37,1.59.20
0fe917df-943f-4915-9a4a-47ad70a331fd,Stephanus adie,https://play-lh.googleusercontent.com/a-/ALV-UjUpXyd7KUeCzg68SG8Vj_ybg8YlTO1FtFDCVCy6L84eUeyL7vU,mudah...sip,5,0,1.59.20,2025-01-19 13:41:24,"Hai, Kak Stephanus. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam). 😊",2025-01-19 13:53:21,1.59.20
d1538054-0124-4711-8cc9-1a3148dac828,kusti eman,https://play-lh.googleusercontent.com/a-/ALV-UjUyvOZBWXTN1YRyq75C6BZaFLseOJvn-SNeAqIefuC81nd6kTXg,Lebih baik dibandingkan dengan ditempat lain,5,0,1.59.20,2025-01-19 13:34:03,"Hai, Kak Eman. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam). 😊",2025-01-19 13:38:48,1.59.20
bd085694-bd35-4543-9270-63198db30334,popi maya sari,https://play-lh.googleusercontent.com/a/ACg8ocJJXcU3lTKlh__JZRRqcyTR5Bl8yB2cNlieO47QVlgMx9zdaQ=mo,bagus,5,0,1.59.20,2025-01-19 13:05:18,"Hai, Kak Popi. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam). 😊",2025-01-19 13:12:55,1.59.20
ff3c17af-70c4-47d8-9642-c5ccd9c0cdbb,Ardiansah,https://play-lh.googleusercontent.com/a-/ALV-UjWiNsaD3Pi-LVnhF6ziJ7nNLaJu-geC4eHUAUEiT_0NAOBuiitB,"Tinggal verifikasi vc malah diputus, gimana dah",1,0,1.59.20,2025-01-19 11:16:50,"Hai, Kak Ardiansah. Maaf atas ketidaknyamanannya. Untuk kendala proses video call, kami sarankan untuk mencoba secara berkala dan dipastikan jaringan internet yang digunakan dalam keadaan stabil, tidak menggunakan jaringan WiFi. Proses video call untuk pembukaan rekening blu dapat Kakak lakukan dari pukul 06:00 - 22:00 WIB ya.",2025-01-19 11:36:24,1.59.20
60c406e7-1681-42c6-b7eb-c8fc8eebf671,Prince Fajri,https://play-lh.googleusercontent.com/a/ACg8ocJNSScz3Idy3n56j2qHvWcu14ohIpzpFEIZOyloWna_Udf5UQ=mo,Bagus banget....,5,0,1.59.20,2025-01-19 05:18:42,"Hai, Kak Fajri. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam). 😊",2025-01-19 05:53:06,1.59.20
0dfc5e8c-b63a-4b9f-a8ca-c66a1c2a73c2,Sukar Di,https://play-lh.googleusercontent.com/a-/ALV-UjWljmENsZLa7FZrv_zpNXkUG4eDCsP42OzaUAIjv-BYiH-bFjA,Trustq emang dalam pncairan tp jelek nya jg ada blom jg jatuh tempo dah main ancam dan blabla bla pdahal msih brp hari lg dalm jatuh tempo....lo setau saya ksh kbr bhw tnggl sekian akn jtuh tempo gitu tp lo trustiq gk gtu lngsung aja main acam,3,0,,2025-01-19 04:19:46,"Hai, Kak Sukardi. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik untuk memenuhi kebutuhan perbankan Kakak. Untuk hal tersebut hanya sebagai pengingat ya Kak.",2025-01-19 05:52:17,
9cbc6b3f-ef20-4c9a-9d12-8cbf7eb5c923,Andri Handoko,https://play-lh.googleusercontent.com/a/ACg8ocIMdWXl-A7q2H0AqRfRI1ygZWTY34agNCnHL8FfSN0pgFvi1Q=mo,bagus,5,0,1.59.20,2025-01-19 03:25:20,"Hai, Kak Andri. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam). 😊",2025-01-19 05:04:15,1.59.20
4d1c1006-9d8f-4b66-b2fb-b19d07317585,Putri Martina,https://play-lh.googleusercontent.com/a-/ALV-UjVcruSZ3do9HZ92jocFFFLgI7iyQP7qU7Xc9HBFJi6R08c3IPA,okee,5,0,1.59.20,2025-01-19 03:23:58,"Hai, Kak Putri. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam). 😊",2025-01-19 05:02:41,1.59.20
eb156a7b-6c58-4490-88d2-4954ed23176d,Iqbal Khadafi,https://play-lh.googleusercontent.com/a-/ALV-UjXwpe6cfdcWmqCWpGIlsRp7Bwe4mz4VgviwbCD-8SJD6f9dLooY,meresahkan terlalu ribet buat ganti nomor aja harus revisi 3 kali itupun masih tidak di proses,1,0,,2025-01-19 03:05:28,"Hai, Kak Iqbal. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik untuk memenuhi kebutuhan perbankan Kakak. Apabila Kakak sudah menerima nomor laporan, silakan Kakak sampaikan nomor laporan di DM X @haloblu agar minblu bisa bantu informasikan lebih lenjut ya.",2025-01-19 03:51:36,
ea5d8abd-feeb-4e49-9a7a-36bdbb07ab4e,Rusli Mahrez,https://play-lh.googleusercontent.com/a-/ALV-UjU0nvmkcLidVJcZweQdiasr6eNfJC6XnRmvvZDvHrLEdLEr05w,bagus,5,0,1.59.20,2025-01-18 22:23:46,"Hai, Kak Rusli Mahrez. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam). 😊",2025-01-18 22:58:47,1.59.20
e5be927a-12b4-4e70-98a7-82932436681f,one 1,https://play-lh.googleusercontent.com/a/ACg8ocJLUeU1TN94YMdet2Sv8GQycEOtQiHCpbE54lY3LoUaG6nQDA=mo,Sudah ngk bisa isi saldo blu gratis dari bank bca,1,0,,2025-01-18 18:31:09,"Hai, Kakak. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik untuk memenuhi kebutuhan perbankan Kakak. Sebelumnya per tanggal 15 Januari 2025, transfer melalui BI-FAST dari BCA ke blu akan dikenakan biaya admin sebesar Rp2.500,- per transaksi. Namun transfer dari blu ke BCA melalui BI-FAST masih gratis ya Kak.",2025-01-18 18:55:41,
d90b77d7-4a55-4eaf-8b61-c12af25cbc6a,Randu Demardo Darpa Dudu,https://play-lh.googleusercontent.com/a/ACg8ocJuHvU7iF0624eqUbfXP_rbdNMlcqu3ryE480DotSux8HrC6w=mo,"Sampai kini cukup puas, tolong dong agar bisa bayar indihome juga",5,0,1.59.20,2025-01-18 17:11:54,"Hai, Kak Randu. Terima kasih atas ulasan dan saran yang diberikan. Kami akan selalu memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Tunggu inovasi dari blu selanjutnya ya Kak. 😊",2025-01-18 18:01:49,1.59.20
773cd490-57fb-484f-92d1-8d7650593a26,stay Bantey77,https://play-lh.googleusercontent.com/a-/ALV-UjXw_OcpjzuOCcuHRz9zmXnag7G3vWe1eXZqN1uNAw2kLE89cRk,the best,5,0,1.59.20,2025-01-18 17:09:28,"Hai, Kakak. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam). 😊",2025-01-18 18:02:18,1.59.20
d5517c9e-c4fe-4201-9eb5-4656ad060566,Tia Utami,https://play-lh.googleusercontent.com/a-/ALV-UjVZD3s0UKQQHVSeIBVkHmkLAOVoHJhxfUiM8inu4yo89XLgSEc,Tf dari bca ke blu bca jadi bayar 2500. Malesss,1,0,1.59.20,2025-01-18 14:28:04,"Hai, Kak Tia. Maaf atas ketidaknyamanannya. sebagai informasi, per tanggal 15 Januari 2025, transfer melalui BI-FAST dari BCA ke blu akan dikenakan biaya admin sebesar Rp2.500,- per transaksi. Namun transfer dari blu ke BCA melalui BI-FAST gratis.",2025-01-18 14:51:51,1.59.20
7f833c15-06a3-4853-87e5-76f76c76c005,Naoki,https://play-lh.googleusercontent.com/a-/ALV-UjWGPkmqA4kZOKcx1bfrpcFbs0r2nCBlHrUwL6aVPMKk_dj2BRwz,"bagus sih tapi butuh gebrakan baru fitur baru seperti paylater, pengajuan kartu kredit, pinjaman modal tanpa jaminan bagi akun bisnis.",3,0,1.59.20,2025-01-18 14:19:40,"Hai, Kakak. Terima kasih atas ulasan dan saran yang diberikan. Kami akan selalu memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Tunggu inovasi dari blu selanjutnya ya Kak. 😊",2025-01-18 14:52:39,1.59.20
e39a8813-8f1e-4cf4-8bd9-4712e8093b4b,Ipung Motovlog,https://play-lh.googleusercontent.com/a-/ALV-UjWzS_wNSquRBWubGEwgDcvm0DSiCYa_0tT61-oVbfkPO2Ztcwsa,Mantap,5,0,1.59.20,2025-01-18 12:28:27,"Hai, Kak Ipung. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam). 😊",2025-01-18 12:31:16,1.59.20
20bd8b86-1f56-45d4-b2bf-03c64eebc84c,Erwin pra'w,https://play-lh.googleusercontent.com/a-/ALV-UjVfoJhS1INPFPdoN0iXkl9us8wvw-BI94ll1u9DNVrCemEFY73e,minimal ok lah,3,0,1.59.20,2025-01-18 11:57:14,"Hai, Kak Erwin. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik untuk memenuhi kebutuhan perbankan Kakak. Mohon pastikan perangkat sudah update versi terbaru dan jika ada hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi melalui email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam). 😊",2025-01-18 12:03:54,1.59.20
cd365ebb-f933-4251-9872-0944c35e5105,Fajri F,https://play-lh.googleusercontent.com/a-/ALV-UjW9QH8Ea0msaTUt1YX46QB4Q00pneXb31u0MSDpicR5YZioP5g2,"walau aga kurang jelas pendapatannya tapidari segi kemudahan sih udah enak, tapi di awal login ga bisa pake biometrik kek sidik jari jadi aga kurang",5,0,1.59.20,2025-01-18 11:01:45,"Hai, Kak . Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam). 😊",2025-01-18 11:10:06,1.59.20
d86e34ac-7081-4d50-9dfc-49d15499cdde,Ahmad Syafaruddin,https://play-lh.googleusercontent.com/a-/ALV-UjVA7N0BkcFiZRjFlVsIaL2RtfZ7HWTZOQALIgZWY7thl2VbLjM,The Best,5,0,1.59.10,2025-01-18 09:25:29,"Hai, Kak Ahmad Syafaruddin. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam). 😊",2025-01-18 09:57:49,1.59.10
a5ae8506-d01f-4888-be9a-8a4d51aa71a8,Satria Hitam,https://play-lh.googleusercontent.com/a/ACg8ocJO51kEePbfaAb_XeD7bQ1DntrRsA7X47HFGQC-X6cEpkOqDA=mo,sebenarnya bagus hanya kekurangan di lamanya louding saat login dan saat transaksi. tolong di perbaiki supaya lancar dan transaksinya,5,0,1.59.20,2025-01-18 06:14:28,"Hai, Kak Satria. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut pastikan Kakak menggunakan aplikasi blu versi terbaru, jaringan internet lancar dan stabil serta pastikan setting waktu di handphone Kakak sudah otomatis.",2025-01-18 07:12:00,1.59.20
9103081f-aa8a-476f-bbdd-c5c68af2a36e,Mr P,https://play-lh.googleusercontent.com/a-/ALV-UjXwcABY3WKJDTYZgvUcQzEIMhNNPcK9aGogm8d-ukmylQq5IDU2,"Maaf sudah waktunya tutup blu, sama2 bank bca, tapi sekarang tf dari bca ke blu udah kena biaya.. terimakasih atas layanan sebelumnya.. ijin pamit 🙏",1,0,1.59.20,2025-01-18 05:57:57,"Hai, Kakak. Maaf atas ketidaknyamanannya. Sebagai informasi, per tanggal 15 Januari 2025, transfer melalui BI-FAST dari BCA ke blu akan dikenakan biaya admin sebesar Rp2.500,- per transaksi. Namun transfer dari blu ke BCA melalui BI-FAST masih gratis Kak. Sangat disayangkan jika tutup rekening karena masih banyak promo yang bisa Kakak gunakan.",2025-01-18 06:05:37,1.59.20
9fcf09da-27df-4a0b-a8c2-5a10392c7e82,Karnawan Karnawan,https://play-lh.googleusercontent.com/a/ACg8ocJKPNRwEeoAqQj9VOkF1DJBd19i2hv9zAJVycuM6ekFraQowA=mo,Bagus cuma ko delay amat ya mau bayar pake qris aja lemot mana ngantri pas pembayaran di store nya,5,0,1.59.10,2025-01-18 03:08:47,"Hai, Kak Karnawan. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut pastikan Kakak menggunakan aplikasi blu versi terbaru, jaringan internet lancar dan stabil serta pastikan setting waktu di handphone Kakak sudah otomatis.",2025-01-18 04:00:48,1.59.10
6e13e2e6-6c1a-493b-b554-c0045370a2e6,Agus Salim,https://play-lh.googleusercontent.com/a-/ALV-UjUFVHDYC4AywddkYPqF8I82wZ82XnJZBtI9jHZFoE8SK5e3e_A,Thank you,5,0,1.59.20,2025-01-18 02:47:28,"Hai, Kak Agus Salim. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam). 😊",2025-01-18 02:55:24,1.59.20
93201564-4058-4384-b392-c7a55db40b8f,Rahayu Firmansyah,https://play-lh.googleusercontent.com/a/ACg8ocKxlaOggW5DC3tnIOkPKGJe4LN4kF1nluhL4nH7qiWADBmPFg=mo,nabung di sini aman gak?,5,0,,2025-01-18 02:25:48,"Hai, Kak Rahayu Firmansyah. Terima kasih atas ulasannya. blu akan selalu menjalankan operasional sesuai ketentuan regulator dan otoritas keuangan. Selain itu, minblu akan selalu merekomendasikan Kakak untuk selalu menjaga keamanan data pribadi, seperti tidak membagikan PIN, password dan data pribadi lainnya.",2025-01-18 02:36:25,
75619e6f-f6ba-43e1-964a-6d1369ff80cd,Aas astri,https://play-lh.googleusercontent.com/a-/ALV-UjVrZ0wwztK8yrYDD_zT9p5qDANHfpWkgo8eoBjz4Zj4bZEJvNA,"suka banget pake blu setelah pindah dari bank sebelah yg makin lama makin berat apk nya, aplikasinya mudah digunakan ditambah tidak ada admin saat transaksi maupun admin bulanan pun tidak ada..",5,0,1.59.20,2025-01-18 01:49:22,"Hai, Kak Astri. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam). 😊",2025-01-18 02:05:20,1.59.20
112c764e-af09-4889-a4c4-a08cb6257df4,Meiby Rimantha,https://play-lh.googleusercontent.com/a-/ALV-UjVr7dk2eFCiuqFteiM0cpIhtBp_C7gCoEfcyhsF1jagB9pxV-I,"Aplikasi bank lain buka rekening tinggal daftar dan foto ktp, blu doang yg mesti video call sama cs. Sinyal turun dikit dimatiin sama csnya. Ribet.",1,0,1.59.20,2025-01-18 01:42:04,"Hai, Kak Meiby Rimantha. Maaf atas ketidaknyamanannya. Jika untuk ketentuan dari blu maka harus melakukan proses video call untuk melanjutkan pembukaan rekening. Perihal kendala tersebut dikhawatirkan jaringan internet yang Kakak gunakan tidak stabil sehingga mohon pastikan menggunakan jaringan internet yang stabil ya.",2025-01-18 02:04:29,1.59.20
9af77178-0b4f-4f52-89b9-88d2b7a14e0f,Meylien Chen,https://play-lh.googleusercontent.com/a/ACg8ocKizHT-EwTQw3g80yHADCv7xMb6f8zy_3VQC1NA7mrS1l7Kog=mo,bagus nyaman,5,0,1.59.20,2025-01-18 00:59:23,"Hai, Kak Meylien. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam). 😊",2025-01-18 01:10:04,1.59.20
c4f12374-488e-4180-a26f-d7c045f8f7f8,Ingri Noffiani,https://play-lh.googleusercontent.com/a/ACg8ocJp47mfcARmdMXN8RL1jKrnHj2u_0LTCe0mHDM-ThNVA3irwAVK=mo,Kenapa yaa buka blu ini selalu muncul tidak bisa membuka blu di device ini? Mohin solusinya dong,3,0,1.59.20,2025-01-18 00:19:46,"Hai, Kak Ingri. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik untuk memenuhi kebutuhan perbankan Kakak. Sesuai informasi yang Kakak sampaikan pastikan untuk device Kakak kompatibel untuk aplikasi blu pada device Android yaitu Android 7.0 ke atas. Silakan Kakak dapat mencoba menggunakan device lain ya.",2025-01-18 01:15:21,1.59.20
3ed3507f-b301-447c-9104-99f2491b277e,Karisma Adisetya,https://play-lh.googleusercontent.com/a-/ALV-UjXC9dbVTMgvj6sNNI2nxyOZsEOCAM_bQfpO_sczIBgkque1k6TgUw,"Saldo saya tiba-tiba hilang, gimana cara kembalikan lagi saldonya, padahal belum saya pakai apa-apa",1,0,,2025-01-18 00:19:29,"Hai, Kak Karisma, mohon maaf jika yang Kakak maksud untuk kendala saldo bluSaving, sehingga sementara waktu Kakak tidak bisa melihat saldo bluSaving, tapi Kakak tidak perlu khawatir karena kendala tersebut sedang diselesaikan secepatnya. Kami sarankan Kakak bisa cek secara berkala dalam waktu beberapa jam ke depan, terima kasih untuk pengertiannya.",2025-01-18 01:58:23,
